date,incident_id,governorate,district,area,target,main_category,sub_category,min_air_raids,max_air_raids,civilian_casualties,fatalities,woman_fatalities,child_fatalities,injured,woman_injured,child_injured,confirmed_time,time_of_day
2018-06-11,18792,Hudaydah,al-hali,43288,Houses,civilian,residential area,1,2.0,8,4,0,0,4,0,0.0,Unknown,unknown
2018-06-11,18793,Saada,razih,Burkan,Main road,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,7,morning
2018-06-11,18794,Saada,razih,Al Ali,Market,civilian,market place,1,1.0,0,0,0,0,0,0,0.0,9,morning
2018-06-11,18795,Saada,razih,Al Qad,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,12,afternoon
2018-06-11,18796,Hudaydah,al-hali,Unknown,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-06-11,18797,Saada,al-dhaher,Unknown,Farms,economic_infrastructure,farms,1,5.0,0,0,0,0,0,0,0.0,18,night
2018-06-11,18798,Hudaydah,al-hali,43288,Shops,economic_infrastructure,private business,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-06-11,18799,Hudaydah,al-hali,Al Eisi,Civilian's house,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,19,night
2018-07-11,18800,Saada,razih,Al Azhour,Pro-Houthi positions,military_security_target,forces,1,3.0,0,0,0,0,0,0,0.0,24,night
2018-07-11,18801,Hajja,harad,Al Mawram,Civilian's house,civilian,residential area,1,2.0,9,7,1,5,2,1,1.0,21,night
2018-07-11,18802,Hajja,mustaba,Unknown,Civilian's house,civilian,residential area,1,2.0,9,6,0,0,3,0,0.0,12,afternoon
2018-07-11,18803,Hudaydah,hays,Unknown,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-07-11,18804,Hudaydah,al-hali,Kilo 16,Unknown,unknown,unknown,1,15.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-07-11,18805,Hudaydah,al-hali,50 street,Unknown,unknown,unknown,1,15.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-08-11,18806,Sanaa,sanhan,Jirban,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,1,morning
2018-08-11,18807,Hudaydah,al-tuhayat,Al Jabaliyah,Civilian's house,civilian,residential area,1,2.0,6,6,0,5,0,0,0.0,2,morning
2018-08-11,18808,Saada,majz,Takhyah,Unknown,unknown,unknown,1,5.0,0,0,0,0,0,0,0.0,18,night
2018-08-11,18809,Saada,baqim,Unknown,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,19,night
2018-08-11,18810,Hudaydah,al-tuhayat,Unknown,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,20,night
2018-08-11,18811,Hudaydah,al-hali,50 street,22 May hospital,medical_facility,hospital,1,3.0,0,0,0,0,0,0,0.0,21,night
2018-09-11,18812,Hudaydah,al-mina,Unknown,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,21,night
2018-09-11,18813,Hudaydah,al-hali,50 street,Unknown,unknown,unknown,1,30.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-09-11,18814,Hudaydah,al-tuhayat,Al Jabaliyah,Residential area,civilian,residential area,1,5.0,0,0,0,0,0,0,0.0,18,night
2018-09-11,18815,Hudaydah,al-hali,Unknown,Yamani Dairy factory,infrastructure,factory,1,2.0,0,0,0,0,0,0,0.0,16,afternoon
2018-09-11,18816,Saada,al-dhaher,Unknown,Farms,economic_infrastructure,farms,1,3.0,0,0,0,0,0,0,0.0,20,night
2018-10-11,18817,Saada,al-dhaher,Unknown,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,12,afternoon
2018-10-11,18818,Saada,razih,Al Azhour,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,12,afternoon
2018-10-11,18819,Saada,razih,Al Ali,Unknown,unknown,unknown,1,4.0,4,2,0,0,2,0,1.0,20,night
2018-10-11,18820,Hudaydah,bait al-faqih,Al Jaroubah,Farm,economic_infrastructure,farms,1,1.0,0,0,0,0,0,0,0.0,15,afternoon
2018-10-11,18821,Hudaydah,al-hali,Unknown,Hangar,economic_infrastructure,private business,1,1.0,0,0,0,0,0,0,0.0,23,night
2018-10-11,18822,Hudaydah,bait al-faqih,Unknown,Main road,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,23,night
2018-10-11,18823,Hudaydah,al-hali,Unknown,Unknown,unknown,unknown,1,10.0,0,0,0,0,0,0,0.0,17,afternoon
2018-10-11,18824,Hudaydah,al-tuhayat,Al Fazah; Al Jabaliyah,Unknown,unknown,unknown,1,6.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-10-11,18825,Hajja,mustaba,Unknown,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-11,18826,Saada,razih,Al Qad,Residential area,civilian,residential area,1,1.0,0,0,0,0,0,0,0.0,12,afternoon
2018-11-11,18827,Saada,razih,Al Azhour,Farms,economic_infrastructure,farms,1,3.0,0,0,0,0,0,0,0.0,14,afternoon
2018-11-11,18828,Saada,razih,Al Hujlah,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,21,night
2018-11-11,18829,Saada,razih,Al Ali,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,21,night
2018-11-11,18830,Amran,harf sufyan,Unknown,Unknown,unknown,unknown,1,2.0,7,1,0,0,6,0,0.0,Unknown,unknown
2018-11-11,18831,Hudaydah,al-hali,Al Halaqah,Houses,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,19,night
2018-11-11,18832,Hudaydah,al-hali,Unknown,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,24,night
2018-11-11,18833,Hudaydah,al-hali,Unknown,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-11,18834,Hudaydah,al-hali,Al Halaqah,Farms,economic_infrastructure,farms,1,2.0,0,0,0,0,0,0,0.0,19,night
2018-11-11,18835,Saada,razih,Al Qad,Residential area,civilian,residential area,1,1.0,4,0,0,0,4,0,1.0,14,afternoon
2018-12-11,18836,Saada,baqim,Unknown,Main road,infrastructure,transport,1,2.0,3,0,0,0,3,0,0.0,18,night
2018-12-11,18837,Hudaydah,al-mina,Al Hudaydah seaport,Seaport,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,16,afternoon
2018-12-11,18838,Hudaydah,al-hawak,Ghulayl,House,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-12-11,18839,Hudaydah,al-hawak,Unknown,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,16,afternoon
2018-12-11,18840,Hudaydah,al-durayhimi,Unknown,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,16,afternoon
2018-12-11,18841,Hudaydah,al-tuhayat,Unknown,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,13,afternoon
2018-12-11,18842,Hudaydah,al-hali,Unknown,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,22,night
2018-12-11,18843,Hudaydah,al-hawak,Unknown,Pro-Houthi forces,military_security_target,other-military,1,1.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-13,18844,Saada,sihar,Unknown,Nursery plants of the agriculture office,infrastructure,gov. compounds,1,2.0,0,0,0,0,0,0,0.0,2,morning
2018-11-13,18845,Saada,sihar,Unknown,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,10,afternoon
2018-11-13,18846,Saada,shada'a,Unknown,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,10,afternoon
2018-11-13,18847,Saada,baqim,Unknown,Pro-Houthi forces,military_security_target,forces,1,2.0,11,9,0,0,2,0,0.0,Unknown,unknown
2018-11-13,18848,Hudaydah,al-jirahi,Unknown,Vehicle,civilian,vehicle/bus,1,2.0,0,0,0,0,0,0,0.0,18,afternoon
2018-11-13,18849,Hudaydah,al-tuhayat,Unknown,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,22,night
2018-11-13,18850,Hudaydah,zabid,Unknown,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,22,night
2018-11-14,18851,Saada,razih,Al Qad,Civilians' houses,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,12,afternoon
2018-11-14,18852,Saada,majz,Takhyah,Unknown,unknown,unknown,1,5.0,2,0,0,0,2,1,0.0,19,night
2018-11-14,18853,Hudaydah,al-durayhimi,Unknown,Houses,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,5,morning
2018-11-14,18854,Hudaydah,al-hali,Unknown,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,1,morning
2018-11-14,18855,Hudaydah,zabid,Unknown,Main road,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,1,morning
2018-11-15,18856,Saada,razih,Al Qad,Unknown,unknown,unknown,1,5.0,0,0,0,0,0,0,0.0,20,night
2018-11-15,18857,Saada,razih,Al Azhour,Unknown,unknown,unknown,1,4.0,0,0,0,0,0,0,0.0,20,night
2018-11-15,18858,Sanaa,bani al-harith,Unknown,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,20,night
2018-11-15,18859,Hajja,harad,Jabal An Nar,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,18,afternoon
2018-11-15,18860,Hudaydah,al-hali,Kilo 16,Pro-Houthi forces,military_security_target,forces,1,2.0,6,4,0,0,2,0,0.0,24,night
2018-11-15,18861,Hudaydah,al-marawi'ah,Unknown,Bus,civilian,vehicle/bus,1,1.0,0,0,0,0,0,0,0.0,19,night
2018-11-15,18862,Hudaydah,al-marawi'ah,Unknown,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,16,afternoon
2018-11-15,18863,Hudaydah,al-tuhayat,Unknown,Farm,economic_infrastructure,farms,1,1.0,0,0,0,0,0,0,0.0,20,night
2018-11-15,18864,Hudaydah,zabid,Unknown,Main road,infrastructure,transport,1,4.0,0,0,0,0,0,0,0.0,24,night
2018-11-15,18865,Hudaydah,al-tuhayat,Unknown,Houses,civilian,residential area,1,4.0,0,0,0,0,0,0,0.0,21,night
2018-11-15,18866,Hudaydah,al-hali,Unknown,Unknown,unknown,unknown,1,4.0,9,6,0,0,3,0,0.0,Unknown,unknown
2018-11-16,18867,Saada,baqim,Unknown,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,18,night
2018-11-16,18868,Hudaydah,al-tuhayat,Unknown,Ice factory,economic_infrastructure,factory,1,3.0,0,0,0,0,0,0,0.0,15,afternoon
2018-11-16,18869,Hudaydah,al-tuhayat,Al Jabaliyah,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,23,night
2018-11-17,18870,Saada,razih,Al Qad,Unknown,unknown,unknown,1,5.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-17,18871,Saada,razih,Al Azhour,Unknown,unknown,unknown,1,4.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-17,18872,Saada,sihar,Olaf,Unknown,unknown,unknown,1,6.0,0,0,0,0,0,0,0.0,23,night
2018-11-17,18873,Hudaydah,al-tuhayat,Al Matinah,Unknown,unknown,unknown,1,4.0,0,0,0,0,0,0,0.0,23,night
2018-11-17,18874,Hudaydah,al-hali,Kilo 16,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,23,night
2018-11-18,18875,Sanaa,nihm,Yam mountains; Mahalli,Pro-Houthi forces,military_security_target,forces,1,3.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-18,18876,Hudaydah,al-hali,Kilo 16,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,17,afternoon
2018-11-18,18877,Saada,razih,Al Qad,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,9,morning
2018-11-18,18878,Saada,razih,Al Ali,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,9,morning
2018-11-18,18879,Saada,razih,Al Azhour,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,14,afternoon
2018-11-18,18880,Saada,razih,Al Ali,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,14,afternoon
2018-11-19,18881,Saada,razih,Al Ali,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,12,afternoon
2018-11-19,18882,Hajja,mustaba,Al Makhafi,Truck,civilian,vehicle/bus,1,2.0,5,1,0,0,4,0,0.0,3,morning
2018-11-19,18883,Hudaydah,al-tuhayat,Al Maghras,Vehicle,civilian,vehicle/bus,1,1.0,4,0,0,0,4,0,2.0,12,afternoon
2018-11-19,18884,Saada,sihar,Bani Muadh ,Farm,economic_infrastructure,farms,1,7.0,0,0,0,0,0,0,0.0,18,night
2018-11-20,18885,Saada,baqim,Unknown,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,19,night
2018-11-20,18886,Bayda,al-sawadiyah,Al Wahbiyah,Water dam,infrastructure,water & electricity,1,2.0,0,0,0,0,0,0,0.0,17,afternoon
2018-11-20,18887,Hajja,midi,Unknown,Unknown,unknown,unknown,1,8.0,3,3,0,0,0,0,0.0,19,night
2018-11-20,18888,Hudaydah,al-hali,Kilo 16,House,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,23,night
2018-11-20,18889,Hajja,harad,Unknown,Unknown,unknown,unknown,1,8.0,0,0,0,0,0,0,0.0,19,night
2018-11-20,18890,Hudaydah,al-qanawis,Unknown,Pro-Houthi forces,military_security_target,forces,1,3.0,0,0,0,0,0,0,0.0,12,afternoon
2018-11-20,18891,Hudaydah,al-hali,Unknown,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,11,morning
2018-11-20,18892,Hudaydah,al-tuhayat,Unknown,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,11,morning
2018-11-20,18893,Hudaydah,al-hali,Unknown,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-21,18894,Saada,baqim,Unknown,Residential area,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,17,afternoon
2018-11-21,18895,Saada,razih,Unknown,Pro-Houthi military vehicle,military_security_target,moving target (weapons/fighters),1,1.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-21,18896,Saada,razih,Unknown,Pro-Houthi reinforcement,military_security_target,moving target (weapons/fighters),1,1.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-21,18897,Hajja,harad,Unknown,Unknown,unknown,unknown,1,4.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-21,18898,Hudaydah,al-tuhayat,Al Hindi Village,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-21,18899,Hudaydah,al-hali,Unknown,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,13,afternoon
2018-11-22,18900,Sanaa,al-thawrah,Unknown,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-22,18901,Hajja,kushar,Ash Shiaab,Unknown,unknown,unknown,1,5.0,0,0,0,0,0,0,0.0,13,afternoon
2018-11-22,18902,Hajja,harad,Unknown,Pro-Houthi forces,military_security_target,forces,1,9.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-22,18903,Hudaydah,al-tuhayat,Al Jabaliyah,Drone crash site,military_security_target,other-military,1,2.0,0,0,0,0,0,0,0.0,16,afternoon
2018-11-22,18904,Hudaydah,al-hali,Unknown,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,18,afternoon
2018-11-22,18905,Lahj,al-qabbaytah,Dhamran,Pro-Houthi reinforcement,military_security_target,moving target (weapons/fighters),1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-22,18906,Saada,majz,Unknown,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,8,morning
2018-11-22,18907,Saada,sihar,Al Habajir,Unknown,unknown,unknown,1,4.0,0,0,0,0,0,0,0.0,23,night
2018-11-23,18908,Hudaydah,al-hali,Unknown,Giants Brigades,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-23,18909,Saada,razih,Shaban,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,9,morning
2018-11-23,18910,Saada,sihar,Qahrah Al Nas,Residential area,civilian,residential area,1,10.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-23,18911,Saada,haydan,Al Miftah,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,18,night
2018-11-23,18912,Saada,al-dhaher,Unknown,Unknown,unknown,unknown,1,7.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-24,18913,Bayda,radman,Qaniyah,Pro-Houthi forces,military_security_target,forces,1,2.0,1,0,0,0,1,0,0.0,Unknown,unknown
2018-11-24,18914,Hajja,mustaba,Al Ghazawah,Vehicle,civilian,vehicle/bus,1,1.0,9,4,0,0,5,0,0.0,24,night
2018-11-24,18915,Hajja,mustaba,Al Hayjah,Fuel station,economic_infrastructure,oil & gas,1,1.0,0,0,0,0,0,0,0.0,1,morning
2018-11-24,18916,Hudaydah,al-durayhimi,Az Zafaran,Farm,economic_infrastructure,farms,1,2.0,0,0,0,0,0,0,0.0,23,night
2018-11-24,18917,Hudaydah,al-luhaiyah,Unknown,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,21,night
2018-11-24,18918,Hudaydah,al-jirahi,Unknown,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,14,afternoon
2018-11-24,18919,Hudaydah,al-hali,Unknown,Pro-Houthi forces,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-24,18920,Saada,kitaf wa al-boqe'e,Unknown,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-24,18921,Saada,razih,Unknown,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,10,afternoon
2018-11-24,18922,Saada,razih,Unknown,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,12,afternoon
2018-11-24,18923,Saada,baqim,Unknown,Residential area,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,20,night
2018-11-24,18924,Saada,kitaf wa al-boqe'e,Unknown,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-25,18925,Saada,razih,Al Ali,Commercial stores,economic_infrastructure,private business,1,1.0,0,0,0,0,0,0,0.0,10,afternoon
2018-11-25,18926,Hudaydah,al-hali,Unknown,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,18,afternoon
2018-11-25,18927,Hudaydah,al-jirahi,Unknown,Unknown,unknown,unknown,1,5.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-25,18928,Hudaydah,al-tuhayat,Unknown,Unknown,unknown,unknown,1,5.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-25,18929,Hudaydah,al-tuhayat,Unknown,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-26,18930,Saada,haydan,Jabal Miftah,Telecommunication network,infrastructure,communication,1,10.0,0,0,0,0,0,0,0.0,10,afternoon
2018-11-26,18931,Saada,sihar,Jabal Anam ,Unknown,unknown,unknown,1,9.0,9,6,2,3,3,0,2.0,11,afternoon
2018-11-26,18932,Hajja,harad,Unknown,House,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,24,night
2018-11-26,18933,Hajja,mustaba,Unknown,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-26,18934,Hudaydah,al-hali,Kilo 16,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,11,morning
2018-11-26,18935,Hudaydah,al-durayhimi,Unknown,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,18,afternoon
2018-11-26,18936,Hudaydah,al-qanawis,Dir Abkar,Pro-Houthi forces,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,12,afternoon
2018-11-27,18937,Bayda,al-maljim,Unknown,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-27,18938,Hudaydah,al-hali,Unknown,House,civilian,residential area,1,1.0,0,0,0,0,0,0,0.0,16,afternoon
2018-11-27,18939,Hudaydah,al-hali,Unknown,Hotel ,infrastructure,parks/resorts,1,1.0,0,0,0,0,0,0,0.0,20,night
2018-11-27,18940,Hudaydah,al-hali,Al-Shabab complex,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,20,night
2018-11-27,18941,Saada,razih,Al Ali,Residential area,civilian,residential area,1,1.0,0,0,0,0,0,0,0.0,11,afternoon
2018-11-27,18942,Saada,kitaf wa al-boqe'e,Al Buqa,Unknown,unknown,unknown,1,5.0,1,1,1,0,0,0,0.0,17,afternoon
2018-11-27,18943,Saada,razih,Sha’ban area,Residential area,civilian,residential area,1,1.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-28,18944,Saada,razih,Al Qad,Unknown,unknown,unknown,1,1.0,2,1,0,0,1,0,0.0,21,night
2018-11-28,18945,Hajja,mustaba,Al Asawidah,Vehicle,civilian,vehicle/bus,1,1.0,0,0,0,0,0,0,0.0,24,night
2018-11-28,18946,Hudaydah,al-hali,Kilo 16,House,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,14,afternoon
2018-11-28,18947,Hudaydah,hays,Unknown,Unknown,unknown,unknown,1,7.0,0,0,0,0,0,0,0.0,10,afternoon
2018-11-28,18948,Hudaydah,al-tuhayat,Unknown,Farms,economic_infrastructure,farms,1,4.0,1,0,0,0,1,0,1.0,24,night
2018-11-29,18949,Saada,al-safra'a,Noshur area ,Residential area,civilian,residential area,1,3.0,0,0,0,0,0,0,0.0,4,morning
2018-11-29,18950,Saada,haydan,Main road,Civilian's vehicle,civilian,vehicle/bus,1,1.0,0,0,0,0,0,0,0.0,15,afternoon
2018-11-29,18951,Saada,baqim,Unknown,Houses,civilian,residential area,1,3.0,0,0,0,0,0,0,0.0,19,night
2018-11-29,18952,Bayda,radman,Unknown,Unknown,unknown,unknown,1,5.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-29,18953,Hajja,harad,Unknown,Unknown,unknown,unknown,1,4.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-29,18954,Hudaydah,al-durayhimi,Unknown,Unknown,unknown,unknown,1,2.0,8,2,0,0,6,2,0.0,Unknown,unknown
2018-11-29,18955,Hudaydah,bait al-faqih,Al Jah,Civilian's house,civilian,residential area,1,1.0,1,0,0,0,1,0,1.0,21,night
2018-11-29,18956,Hudaydah,al-dhuha,Unknown,Water driller,economic_infrastructure,water & electricity,1,1.0,0,0,0,0,0,0,0.0,10,afternoon
2018-11-29,18957,Hudaydah,al-tuhayat,Unknown,Residential area,civilian,residential area,1,1.0,0,0,0,0,0,0,0.0,18,night
2018-11-29,18958,Hajja,midi,Unknown,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-29,18959,Saada,baqim,Unknown,Farms,economic_infrastructure,farms,1,3.0,0,0,0,0,0,0,0.0,19,night
2018-11-29,18960,Hudaydah,al-tuhayat,Unknown,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,11,afternoon
2018-11-30,18961,Saada,majz,Al Jaamalah,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,19,night
2018-11-30,18962,Saada,baqim,Unknown,Civilians' houses,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-30,18963,Bayda,radman,Hawran,Telecommunications network,infrastructure,communication,1,4.0,0,0,0,0,0,0,0.0,16,afternoon
2018-11-30,18964,Hajja,harad,Unknown,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-30,18965,Hudaydah,al-hali,43288,Residential area,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,22,night
2018-11-30,18966,Hudaydah,al-hawak,Airport jucnction,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-30,18967,Hajja,midi,Unknown,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-11-30,18968,Hudaydah,al-tuhayat,Al Jabaliyah,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-01-12,18969,Saada,majz,Al Jamaalah,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,14,afternoon
2018-01-12,18970,Saada,baqim,Unknown,Residential areas,civilian,residential area,1,2.0,1,1,0,0,0,0,0.0,17,afternoon
2018-01-12,18971,Sanaa,nihm,Unknown,Houses,civilian,residential area,1,10.0,0,0,0,0,0,0,0.0,5,morning
2018-01-12,18972,Hudaydah,al-hali,Ash Shabab residential complex,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,18,afternoon
2018-01-12,18973,Hudaydah,hays,Unknown,Unknown,unknown,unknown,1,4.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-02-12,18974,Jawf,khab wa al-sha'af,Al Mahashimah,Pro-Houthi positions,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,17,afternoon
2018-02-12,18975,Jawf,al-matmmah,Unknown,Governmental compound,infrastructure,gov. compounds,1,2.0,0,0,0,0,0,0,0.0,21,night
2018-02-12,18976,Saada,baqim,Qamail,Residential area,civilian,residential area,1,2.0,4,3,0,0,1,0,1.0,19,night
2018-02-12,18977,Hudaydah,bajil,Unknown,Institute,educational_facility,institute,1,2.0,0,0,0,0,0,0,0.0,14,afternoon
2018-02-12,18978,Hudaydah,al-durayhimi,Unknown,Houses ,civilian,residential area,1,9.0,0,0,0,0,0,0,0.0,10,morning
2018-02-12,18979,Hudaydah,al-sukhnah,Unknown,Houses,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-02-12,18980,Hudaydah,al-hali,Unknown,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,17,afternoon
2018-02-12,18981,Saada,razih,Jibal Al Azhour,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-02-12,18982,Hudaydah,hays,Unknown,Military camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-02-12,18983,Hudaydah,al-durayhimi,Unknown,Farms,economic_infrastructure,farms,1,9.0,0,0,0,0,0,0,0.0,10,morning
2018-03-12,18984,Saada,kitaf wa al-boqe'e,Tibak,Civilian's vehicle,civilian,vehicle/bus,1,1.0,13,4,0,0,9,0,1.0,16,afternoon
2018-03-12,18985,Saada,baqim,Unknown,Residential area,civilian,residential area,1,1.0,2,1,0,0,1,0,0.0,19,night
2018-03-12,18986,Sanaa,sanhan,Unknown,Houses,civilian,residential area,1,5.0,0,0,0,0,0,0,0.0,23,night
2018-03-12,18987,Hajja,harad,Unknown,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2018-03-12,18988,Hudaydah,al-mina,Unknown,Seaport,unknown,unknown,1,2.0,7,4,0,0,3,0,0.0,17,afternoon
